SKYE,FEMALE,BLACK NON HISPANIC,15,1267,40,0.00439,4.38853
SUMMER,FEMALE,BLACK NON HISPANIC,15,1268,40,0.00439,4.38853
AARAV,MALE,ASIAN AND PACIFIC ISLANDER,15,1269,51,0.00439,4.38853
ARMAAN,MALE,ASIAN AND PACIFIC ISLANDER,15,1270,51,0.00439,4.38853
BRYAN,MALE,ASIAN AND PACIFIC ISLANDER,15,1271,51,0.00439,4.38853
EDWIN,MALE,ASIAN AND PACIFIC ISLANDER,15,1272,51,0.00439,4.38853
JIA,MALE,ASIAN AND PACIFIC ISLANDER,15,1273,51,0.00439,4.38853
ROHAN,MALE,ASIAN AND PACIFIC ISLANDER,15,1274,51,0.00439,4.38853
AMADOU,MALE,BLACK NON HISPANIC,15,1275,59,0.00439,4.38853
AMARE,MALE,BLACK NON HISPANIC,15,1276,59,0.00439,4.38853
ANTONIO,MALE,BLACK NON HISPANIC,15,1277,59,0.00439,4.38853
CHANCE,MALE,BLACK NON HISPANIC,15,1278,59,0.00439,4.38853
CHARLES,MALE,BLACK NON HISPANIC,15,1279,59,0.00439,4.38853
JALEN,MALE,BLACK NON HISPANIC,15,1280,59,0.00439,4.38853
JEREMY,MALE,BLACK NON HISPANIC,15,1281,59,0.00439,4.38853
LAMAR,MALE,BLACK NON HISPANIC,15,1282,59,0.00439,4.38853
LEVI,MALE,BLACK NON HISPANIC,15,1283,59,0.00439,4.38853
MYLES,MALE,BLACK NON HISPANIC,15,1284,59,0.00439,4.38853
RICHARD,MALE,BLACK NON HISPANIC,15,1285,59,0.00439,4.38853
SEKOU,MALE,BLACK NON HISPANIC,15,1286,59,0.00439,4.38853
ALISSON,FEMALE,HISPANIC,15,1287,73,0.00439,4.38853
ERIKA,FEMALE,HISPANIC,15,1288,73,0.00439,4.38853
ESTRELLA,FEMALE,HISPANIC,15,1289,73,0.00439,4.38853
HEAVEN,FEMALE,HISPANIC,15,1290,73,0.00439,4.38853
HEIDI,FEMALE,HISPANIC,15,1291,73,0.00439,4.38853
JULIETTE,FEMALE,HISPANIC,15,1292,73,0.00439,4.38853
KAYLIE,FEMALE,HISPANIC,15,1293,73,0.00439,4.38853
MADELINE,FEMALE,HISPANIC,15,1294,73,0.00439,4.38853
SELENA,FEMALE,HISPANIC,15,1295,73,0.00439,4.38853
SHIRLEY,FEMALE,HISPANIC,15,1296,73,0.00439,4.38853
ALLISON,FEMALE,WHITE NON HISPANIC,15,1297,76,0.00439,4.38853
AMANDA,FEMALE,WHITE NON HISPANIC,15,1298,76,0.00439,4.38853
AMELIE,FEMALE,WHITE NON HISPANIC,15,1299,76,0.00439,4.38853
BATYA,FEMALE,WHITE NON HISPANIC,15,1300,76,0.00439,4.38853
BREINDY,FEMALE,WHITE NON HISPANIC,15,1301,76,0.00439,4.38853
BROOKLYN,FEMALE,WHITE NON HISPANIC,15,1302,76,0.00439,4.38853
DAHLIA,FEMALE,WHITE NON HISPANIC,15,1303,76,0.00439,4.38853
DANIELLE,FEMALE,WHITE NON HISPANIC,15,1304,76,0.00439,4.38853
ERIN,FEMALE,WHITE NON HISPANIC,15,1305,76,0.00439,4.38853
ETTY,FEMALE,WHITE NON HISPANIC,15,1306,76,0.00439,4.38853
GABRIELLE,FEMALE,WHITE NON HISPANIC,15,1307,76,0.00439,4.38853
GEMMA,FEMALE,WHITE NON HISPANIC,15,1308,76,0.00439,4.38853
HADASSAH,FEMALE,WHITE NON HISPANIC,15,1309,76,0.00439,4.38853
IVY,FEMALE,WHITE NON HISPANIC,15,1310,76,0.00439,4.38853
MADELYN,FEMALE,WHITE NON HISPANIC,15,1311,76,0.00439,4.38853
MALAK,FEMALE,WHITE NON HISPANIC,15,1312,76,0.00439,4.38853
MICHAELA,FEMALE,WHITE NON HISPANIC,15,1313,76,0.00439,4.38853
PEREL,FEMALE,WHITE NON HISPANIC,15,1314,76,0.00439,4.38853
SHAINDEL,FEMALE,WHITE NON HISPANIC,15,1315,76,0.00439,4.38853
SIMONE,FEMALE,WHITE NON HISPANIC,15,1316,76,0.00439,4.38853
ALBERTO,MALE,HISPANIC,15,1317,89,0.00439,4.38853
ALFREDO,MALE,HISPANIC,15,1318,89,0.00439,4.38853
AUSTIN,MALE,HISPANIC,15,1319,89,0.00439,4.38853
DAMIEN,MALE,HISPANIC,15,1320,89,0.00439,4.38853
DENNIS,MALE,HISPANIC,15,1321,89,0.00439,4.38853
GUSTAVO,MALE,HISPANIC,15,1322,89,0.00439,4.38853
HUNTER,MALE,HISPANIC,15,1323,89,0.00439,4.38853
JONAH,MALE,HISPANIC,15,1324,89,0.00439,4.38853
MAXIMUS,MALE,HISPANIC,15,1325,89,0.00439,4.38853
PETER,MALE,HISPANIC,15,1326,89,0.00439,4.38853
RODRIGO,MALE,HISPANIC,15,1327,89,0.00439,4.38853
SHAWN,MALE,HISPANIC,15,1328,89,0.00439,4.38853
ALBERT,MALE,WHITE NON HISPANIC,15,1329,92,0.00439,4.38853
AMIR,MALE,WHITE NON HISPANIC,15,1330,92,0.00439,4.38853
BRAYDEN,MALE,WHITE NON HISPANIC,15,1331,92,0.00439,4.38853
DOMINIC,MALE,WHITE NON HISPANIC,15,1332,92,0.00439,4.38853
GAVRIEL,MALE,WHITE NON HISPANIC,15,1333,92,0.00439,4.38853
KAI,MALE,WHITE NON HISPANIC,15,1334,92,0.00439,4.38853
PINCHAS,MALE,WHITE NON HISPANIC,15,1335,92,0.00439,4.38853
SHLOIME,MALE,WHITE NON HISPANIC,15,1336,92,0.00439,4.38853
SPENCER,MALE,WHITE NON HISPANIC,15,1337,92,0.00439,4.38853
ANDREA,FEMALE,HISPANIC,61,262,32,0.00434,4.33886
ARIANA,FEMALE,HISPANIC,61,263,32,0.00434,4.33886
VALERIA,FEMALE,HISPANIC,45,377,45,0.00433,4.33401
EDUARDO,MALE,HISPANIC,45,380,61,0.00433,4.33401
LOGAN,MALE,HISPANIC,45,381,61,0.00433,4.33401
CHLOE,FEMALE,HISPANIC,60,267,33,0.00427,4.26773
KATHERINE,FEMALE,HISPANIC,60,268,33,0.00427,4.26773
ERIC,MALE,HISPANIC,60,269,51,0.00427,4.26773
ERICK,MALE,HISPANIC,60,270,51,0.00427,4.26773
AIDAN,MALE,WHITE NON HISPANIC,58,281,55,0.00427,4.26533
SHAINDY,FEMALE,WHITE NON HISPANIC,48,347,44,0.00426,4.25532
MATEO,MALE,HISPANIC,44,388,62,0.00424,4.23770
JENNIFER,FEMALE,HISPANIC,59,275,34,0.00420,4.19660
MARIA,FEMALE,HISPANIC,59,276,34,0.00420,4.19660
BRIAN,MALE,HISPANIC,59,278,52,0.00420,4.19660
LILLIAN,FEMALE,WHITE NON HISPANIC,47,357,45,0.00417,4.16667
LUCY,FEMALE,WHITE NON HISPANIC,47,358,45,0.00417,4.16667
CHELSEA,FEMALE,HISPANIC,43,395,46,0.00414,4.14138
HENRY,MALE,HISPANIC,43,397,63,0.00414,4.14138
PATRICK,MALE,WHITE NON HISPANIC,56,287,56,0.00412,4.11825
YITZCHOK,MALE,WHITE NON HISPANIC,56,288,56,0.00412,4.11825
AMELIA,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1338,34,0.00410,4.09596
ANIKA,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1339,34,0.00410,4.09596
CHARLOTTE,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1340,34,0.00410,4.09596
CINDY,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1341,34,0.00410,4.09596
CYNTHIA,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1342,34,0.00410,4.09596
JANICE,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1343,34,0.00410,4.09596
JOY,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1344,34,0.00410,4.09596
KATELYN,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1345,34,0.00410,4.09596
TINA,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1346,34,0.00410,4.09596
ZARA,FEMALE,ASIAN AND PACIFIC ISLANDER,14,1347,34,0.00410,4.09596
AICHA,FEMALE,BLACK NON HISPANIC,14,1348,41,0.00410,4.09596
AMINA,FEMALE,BLACK NON HISPANIC,14,1349,41,0.00410,4.09596
KALIYAH,FEMALE,BLACK NON HISPANIC,14,1350,41,0.00410,4.09596
MALIYAH,FEMALE,BLACK NON HISPANIC,14,1351,41,0.00410,4.09596
SASHA,FEMALE,BLACK NON HISPANIC,14,1352,41,0.00410,4.09596
SHANIA,FEMALE,BLACK NON HISPANIC,14,1353,41,0.00410,4.09596
ZARIAH,FEMALE,BLACK NON HISPANIC,14,1354,41,0.00410,4.09596
ADITYA,MALE,ASIAN AND PACIFIC ISLANDER,14,1355,52,0.00410,4.09596
ALLEN,MALE,ASIAN AND PACIFIC ISLANDER,14,1356,52,0.00410,4.09596
EDISON,MALE,ASIAN AND PACIFIC ISLANDER,14,1357,52,0.00410,4.09596
JAY,MALE,ASIAN AND PACIFIC ISLANDER,14,1358,52,0.00410,4.09596
LAWRENCE,MALE,ASIAN AND PACIFIC ISLANDER,14,1359,52,0.00410,4.09596
MARTIN,MALE,ASIAN AND PACIFIC ISLANDER,14,1360,52,0.00410,4.09596
MAX,MALE,ASIAN AND PACIFIC ISLANDER,14,1361,52,0.00410,4.09596
PATRICK,MALE,ASIAN AND PACIFIC ISLANDER,14,1362,52,0.00410,4.09596
SEAN,MALE,ASIAN AND PACIFIC ISLANDER,14,1363,52,0.00410,4.09596
SEBASTIAN,MALE,ASIAN AND PACIFIC ISLANDER,14,1364,52,0.00410,4.09596
SIMON,MALE,ASIAN AND PACIFIC ISLANDER,14,1365,52,0.00410,4.09596
BRYSON,MALE,BLACK NON HISPANIC,14,1366,60,0.00410,4.09596
DWAYNE,MALE,BLACK NON HISPANIC,14,1367,60,0.00410,4.09596
ELIAS,MALE,BLACK NON HISPANIC,14,1368,60,0.00410,4.09596
ERIC,MALE,BLACK NON HISPANIC,14,1369,60,0.00410,4.09596
GIOVANNI,MALE,BLACK NON HISPANIC,14,1370,60,0.00410,4.09596
JAHMIR,MALE,BLACK NON HISPANIC,14,1371,60,0.00410,4.09596
JAYSON,MALE,BLACK NON HISPANIC,14,1372,60,0.00410,4.09596
KAI,MALE,BLACK NON HISPANIC,14,1373,60,0.00410,4.09596
KAMERON,MALE,BLACK NON HISPANIC,14,1374,60,0.00410,4.09596
KING,MALE,BLACK NON HISPANIC,14,1375,60,0.00410,4.09596
OMAR,MALE,BLACK NON HISPANIC,14,1376,60,0.00410,4.09596
OUSMANE,MALE,BLACK NON HISPANIC,14,1377,60,0.00410,4.09596
PATRICK,MALE,BLACK NON HISPANIC,14,1378,60,0.00410,4.09596
TIMOTHY,MALE,BLACK NON HISPANIC,14,1379,60,0.00410,4.09596
ZYAIRE,MALE,BLACK NON HISPANIC,14,1380,60,0.00410,4.09596
ANIYAH,FEMALE,HISPANIC,14,1381,74,0.00410,4.09596
ARIELLA,FEMALE,HISPANIC,14,1382,74,0.00410,4.09596
AYLEEN,FEMALE,HISPANIC,14,1383,74,0.00410,4.09596
EILEEN,FEMALE,HISPANIC,14,1384,74,0.00410,4.09596
ESTHER,FEMALE,HISPANIC,14,1385,74,0.00410,4.09596
FERNANDA,FEMALE,HISPANIC,14,1386,74,0.00410,4.09596
GABRIELLE,FEMALE,HISPANIC,14,1387,74,0.00410,4.09596
HALEY,FEMALE,HISPANIC,14,1388,74,0.00410,4.09596
JAZMINE,FEMALE,HISPANIC,14,1389,74,0.00410,4.09596
LAURA,FEMALE,HISPANIC,14,1390,74,0.00410,4.09596
MELANY,FEMALE,HISPANIC,14,1391,74,0.00410,4.09596
MIKAELA,FEMALE,HISPANIC,14,1392,74,0.00410,4.09596
NADIA,FEMALE,HISPANIC,14,1393,74,0.00410,4.09596
PENELOPE,FEMALE,HISPANIC,14,1394,74,0.00410,4.09596
VIOLET,FEMALE,HISPANIC,14,1395,74,0.00410,4.09596
ALESSIA,FEMALE,WHITE NON HISPANIC,14,1396,77,0.00410,4.09596
ALISA,FEMALE,WHITE NON HISPANIC,14,1397,77,0.00410,4.09596
ANNABEL,FEMALE,WHITE NON HISPANIC,14,1398,77,0.00410,4.09596
ARIEL,FEMALE,WHITE NON HISPANIC,14,1399,77,0.00410,4.09596
BLAKE,FEMALE,WHITE NON HISPANIC,14,1400,77,0.00410,4.09596
BRIDGET,FEMALE,WHITE NON HISPANIC,14,1401,77,0.00410,4.09596
BRYNN,FEMALE,WHITE NON HISPANIC,14,1402,77,0.00410,4.09596
CHARLIE,FEMALE,WHITE NON HISPANIC,14,1403,77,0.00410,4.09596
CHRISTINA,FEMALE,WHITE NON HISPANIC,14,1404,77,0.00410,4.09596
COLETTE,FEMALE,WHITE NON HISPANIC,14,1405,77,0.00410,4.09596
ELISHEVA,FEMALE,WHITE NON HISPANIC,14,1406,77,0.00410,4.09596
ESTER,FEMALE,WHITE NON HISPANIC,14,1407,77,0.00410,4.09596
GOLDA,FEMALE,WHITE NON HISPANIC,14,1408,77,0.00410,4.09596
ISLA,FEMALE,WHITE NON HISPANIC,14,1409,77,0.00410,4.09596
JASMINE,FEMALE,WHITE NON HISPANIC,14,1410,77,0.00410,4.09596
JOYCE,FEMALE,WHITE NON HISPANIC,14,1411,77,0.00410,4.09596
MATILDA,FEMALE,WHITE NON HISPANIC,14,1412,77,0.00410,4.09596
RYAN,FEMALE,WHITE NON HISPANIC,14,1413,77,0.00410,4.09596
SURI,FEMALE,WHITE NON HISPANIC,14,1414,77,0.00410,4.09596
TESSA,FEMALE,WHITE NON HISPANIC,14,1415,77,0.00410,4.09596
TZIVIA,FEMALE,WHITE NON HISPANIC,14,1416,77,0.00410,4.09596
VANESSA,FEMALE,WHITE NON HISPANIC,14,1417,77,0.00410,4.09596
ABEL,MALE,HISPANIC,14,1418,90,0.00410,4.09596
ENRIQUE,MALE,HISPANIC,14,1419,90,0.00410,4.09596
FRANKLIN,MALE,HISPANIC,14,1420,90,0.00410,4.09596
JEFFERSON,MALE,HISPANIC,14,1421,90,0.00410,4.09596
JEREMIAS,MALE,HISPANIC,14,1422,90,0.00410,4.09596
JIMMY,MALE,HISPANIC,14,1423,90,0.00410,4.09596
JULIEN,MALE,HISPANIC,14,1424,90,0.00410,4.09596
LORENZO,MALE,HISPANIC,14,1425,90,0.00410,4.09596
LOUIS,MALE,HISPANIC,14,1426,90,0.00410,4.09596
PRESTON,MALE,HISPANIC,14,1427,90,0.00410,4.09596
PRINCE,MALE,HISPANIC,14,1428,90,0.00410,4.09596
ROMEO,MALE,HISPANIC,14,1429,90,0.00410,4.09596
BINYOMIN,MALE,WHITE NON HISPANIC,14,1430,93,0.00410,4.09596
BLAKE,MALE,WHITE NON HISPANIC,14,1431,93,0.00410,4.09596
BRYAN,MALE,WHITE NON HISPANIC,14,1432,93,0.00410,4.09596
CHESKEL,MALE,WHITE NON HISPANIC,14,1433,93,0.00410,4.09596
EITAN,MALE,WHITE NON HISPANIC,14,1434,93,0.00410,4.09596
GRANT,MALE,WHITE NON HISPANIC,14,1435,93,0.00410,4.09596
HERSH,MALE,WHITE NON HISPANIC,14,1436,93,0.00410,4.09596
MARCUS,MALE,WHITE NON HISPANIC,14,1437,93,0.00410,4.09596
MAXIMUS,MALE,WHITE NON HISPANIC,14,1438,93,0.00410,4.09596
RILEY,MALE,WHITE NON HISPANIC,14,1439,93,0.00410,4.09596
YISRAEL,MALE,WHITE NON HISPANIC,14,1440,93,0.00410,4.09596
ZALMEN,MALE,WHITE NON HISPANIC,14,1441,93,0.00410,4.09596
CHAVA,FEMALE,WHITE NON HISPANIC,46,370,46,0.00408,4.07801
NAOMI,FEMALE,WHITE NON HISPANIC,46,371,46,0.00408,4.07801
KHLOE,FEMALE,HISPANIC,57,284,35,0.00405,4.05434
EMMANUEL,MALE,HISPANIC,57,286,53,0.00405,4.05434
VANESSA,FEMALE,HISPANIC,42,403,47,0.00405,4.04507
CALEB,MALE,HISPANIC,42,404,64,0.00405,4.04507
IVAN,MALE,HISPANIC,42,405,64,0.00405,4.04507
JAIDEN,MALE,HISPANIC,42,406,64,0.00405,4.04507
OLIVER,MALE,HISPANIC,42,407,64,0.00405,4.04507
ASHER,MALE,WHITE NON HISPANIC,55,293,57,0.00404,4.04471
KAYLA,FEMALE,WHITE NON HISPANIC,45,378,47,0.00399,3.98936
NICOLE,FEMALE,WHITE NON HISPANIC,45,379,47,0.00399,3.98936
JASMINE,FEMALE,HISPANIC,41,413,48,0.00395,3.94876
KAREN,FEMALE,HISPANIC,41,414,48,0.00395,3.94876
KELLY,FEMALE,HISPANIC,41,415,48,0.00395,3.94876
ALEXA,FEMALE,HISPANIC,55,290,36,0.00391,3.91208
ALEXIS,MALE,HISPANIC,55,291,54,0.00391,3.91208
LEONARDO,MALE,HISPANIC,55,292,54,0.00391,3.91208
DEVORAH,FEMALE,WHITE NON HISPANIC,44,386,48,0.00390,3.90071
KATHERINE,FEMALE,WHITE NON HISPANIC,44,387,48,0.00390,3.90071
CONNOR,MALE,WHITE NON HISPANIC,53,308,58,0.00390,3.89763
GAVIN,MALE,WHITE NON HISPANIC,53,309,58,0.00390,3.89763
HUDSON,MALE,WHITE NON HISPANIC,53,310,58,0.00390,3.89763
THEODORE,MALE,WHITE NON HISPANIC,53,311,58,0.00390,3.89763
ANGELICA,FEMALE,HISPANIC,40,426,49,0.00385,3.85245
AVA,FEMALE,HISPANIC,54,295,37,0.00384,3.84096
DIEGO,MALE,HISPANIC,54,298,55,0.00384,3.84096
JONAH,MALE,WHITE NON HISPANIC,52,320,59,0.00382,3.82409
PETER,MALE,WHITE NON HISPANIC,52,321,59,0.00382,3.82409
RIVKY,FEMALE,WHITE NON HISPANIC,43,396,49,0.00381,3.81206
ADA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1442,35,0.00380,3.80339
AISHA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1443,35,0.00380,3.80339
ALEXANDRA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1444,35,0.00380,3.80339
AMBER,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1445,35,0.00380,3.80339
BRIANNA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1446,35,0.00380,3.80339
ERIN,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1447,35,0.00380,3.80339
GIANNA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1448,35,0.00380,3.80339
JANNAT,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1449,35,0.00380,3.80339
KHLOE,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1450,35,0.00380,3.80339
LAUREN,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1451,35,0.00380,3.80339
MELODY,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1452,35,0.00380,3.80339
REBECCA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1453,35,0.00380,3.80339
SELENA,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1454,35,0.00380,3.80339
YU,FEMALE,ASIAN AND PACIFIC ISLANDER,13,1455,35,0.00380,3.80339
ADDISON,FEMALE,BLACK NON HISPANIC,13,1456,42,0.00380,3.80339
AISSATOU,FEMALE,BLACK NON HISPANIC,13,1457,42,0.00380,3.80339
ALEXIS,FEMALE,BLACK NON HISPANIC,13,1458,42,0.00380,3.80339
ARIA,FEMALE,BLACK NON HISPANIC,13,1459,42,0.00380,3.80339
ARIANA,FEMALE,BLACK NON HISPANIC,13,1460,42,0.00380,3.80339
JANIYA,FEMALE,BLACK NON HISPANIC,13,1461,42,0.00380,3.80339
KENNEDY,FEMALE,BLACK NON HISPANIC,13,1462,42,0.00380,3.80339
KIARA,FEMALE,BLACK NON HISPANIC,13,1463,42,0.00380,3.80339
LEILANI,FEMALE,BLACK NON HISPANIC,13,1464,42,0.00380,3.80339
LYRIC,FEMALE,BLACK NON HISPANIC,13,1465,42,0.00380,3.80339
MICHELLE,FEMALE,BLACK NON HISPANIC,13,1466,42,0.00380,3.80339
NAHLA,FEMALE,BLACK NON HISPANIC,13,1467,42,0.00380,3.80339
SANIYA,FEMALE,BLACK NON HISPANIC,13,1468,42,0.00380,3.80339
SANIYAH,FEMALE,BLACK NON HISPANIC,13,1469,42,0.00380,3.80339
SYMPHONY,FEMALE,BLACK NON HISPANIC,13,1470,42,0.00380,3.80339
TIANNA,FEMALE,BLACK NON HISPANIC,13,1471,42,0.00380,3.80339
ZARIA,FEMALE,BLACK NON HISPANIC,13,1472,42,0.00380,3.80339
ALI,MALE,ASIAN AND PACIFIC ISLANDER,13,1473,53,0.00380,3.80339
CALVIN,MALE,ASIAN AND PACIFIC ISLANDER,13,1474,53,0.00380,3.80339
GABRIEL,MALE,ASIAN AND PACIFIC ISLANDER,13,1475,53,0.00380,3.80339
HARRISON,MALE,ASIAN AND PACIFIC ISLANDER,13,1476,53,0.00380,3.80339
ISAAC,MALE,ASIAN AND PACIFIC ISLANDER,13,1477,53,0.00380,3.80339
JACKSON,MALE,ASIAN AND PACIFIC ISLANDER,13,1478,53,0.00380,3.80339
MOHAMED,MALE,ASIAN AND PACIFIC ISLANDER,13,1479,53,0.00380,3.80339
ABDOULAYE,MALE,BLACK NON HISPANIC,13,1480,61,0.00380,3.80339
AUSTIN,MALE,BLACK NON HISPANIC,13,1481,61,0.00380,3.80339
BENJAMIN,MALE,BLACK NON HISPANIC,13,1482,61,0.00380,3.80339
CARMELO,MALE,BLACK NON HISPANIC,13,1483,61,0.00380,3.80339
JAMAL,MALE,BLACK NON HISPANIC,13,1484,61,0.00380,3.80339
JAMEL,MALE,BLACK NON HISPANIC,13,1485,61,0.00380,3.80339
NEHEMIAH,MALE,BLACK NON HISPANIC,13,1486,61,0.00380,3.80339
TROY,MALE,BLACK NON HISPANIC,13,1487,61,0.00380,3.80339
AISHA,FEMALE,HISPANIC,13,1488,75,0.00380,3.80339
ALESSANDRA,FEMALE,HISPANIC,13,1489,75,0.00380,3.80339
ANNA,FEMALE,HISPANIC,13,1490,75,0.00380,3.80339
ANNABELLE,FEMALE,HISPANIC,13,1491,75,0.00380,3.80339
APRIL,FEMALE,HISPANIC,13,1492,75,0.00380,3.80339
ASHLY,FEMALE,HISPANIC,13,1493,75,0.00380,3.80339
CINDY,FEMALE,HISPANIC,13,1494,75,0.00380,3.80339
GERALDINE,FEMALE,HISPANIC,13,1495,75,0.00380,3.80339
HAYLEY,FEMALE,HISPANIC,13,1496,75,0.00380,3.80339
HELEN,FEMALE,HISPANIC,13,1497,75,0.00380,3.80339
ISIS,FEMALE,HISPANIC,13,1498,75,0.00380,3.80339
JAYLIN,FEMALE,HISPANIC,13,1499,75,0.00380,3.80339
KRYSTAL,FEMALE,HISPANIC,13,1500,75,0.00380,3.80339
NATALY,FEMALE,HISPANIC,13,1501,75,0.00380,3.80339
SHERLYN,FEMALE,HISPANIC,13,1502,75,0.00380,3.80339
TAYLOR,FEMALE,HISPANIC,13,1503,75,0.00380,3.80339
BRUCHY,FEMALE,WHITE NON HISPANIC,13,1504,78,0.00380,3.80339
DAISY,FEMALE,WHITE NON HISPANIC,13,1505,78,0.00380,3.80339
DANIELA,FEMALE,WHITE NON HISPANIC,13,1506,78,0.00380,3.80339
DIANA,FEMALE,WHITE NON HISPANIC,13,1507,78,0.00380,3.80339
ELISE,FEMALE,WHITE NON HISPANIC,13,1508,78,0.00380,3.80339
IRIS,FEMALE,WHITE NON HISPANIC,13,1509,78,0.00380,3.80339
KYLIE,FEMALE,WHITE NON HISPANIC,13,1510,78,0.00380,3.80339
LARA,FEMALE,WHITE NON HISPANIC,13,1511,78,0.00380,3.80339
LILLY,FEMALE,WHITE NON HISPANIC,13,1512,78,0.00380,3.80339
LINA,FEMALE,WHITE NON HISPANIC,13,1513,78,0.00380,3.80339
MILENA,FEMALE,WHITE NON HISPANIC,13,1514,78,0.00380,3.80339
PAIGE,FEMALE,WHITE NON HISPANIC,13,1515,78,0.00380,3.80339
PARKER,FEMALE,WHITE NON HISPANIC,13,1516,78,0.00380,3.80339
REESE,FEMALE,WHITE NON HISPANIC,13,1517,78,0.00380,3.80339
RIFKY,FEMALE,WHITE NON HISPANIC,13,1518,78,0.00380,3.80339
ROIZY,FEMALE,WHITE NON HISPANIC,13,1519,78,0.00380,3.80339
WILLA,FEMALE,WHITE NON HISPANIC,13,1520,78,0.00380,3.80339
YACHET,FEMALE,WHITE NON HISPANIC,13,1521,78,0.00380,3.80339
ADEN,MALE,HISPANIC,13,1522,91,0.00380,3.80339
ALBERT,MALE,HISPANIC,13,1523,91,0.00380,3.80339
AVERY,MALE,HISPANIC,13,1524,91,0.00380,3.80339
CRISTOPHER,MALE,HISPANIC,13,1525,91,0.00380,3.80339
EMILIANO,MALE,HISPANIC,13,1526,91,0.00380,3.80339
ESTEBAN,MALE,HISPANIC,13,1527,91,0.00380,3.80339
FREDDY,MALE,HISPANIC,13,1528,91,0.00380,3.80339
GIOVANNY,MALE,HISPANIC,13,1529,91,0.00380,3.80339
IKER,MALE,HISPANIC,13,1530,91,0.00380,3.80339
KADEN,MALE,HISPANIC,13,1531,91,0.00380,3.80339
MAXIMILIANO,MALE,HISPANIC,13,1532,91,0.00380,3.80339
SERGIO,MALE,HISPANIC,13,1533,91,0.00380,3.80339
TRAVIS,MALE,HISPANIC,13,1534,91,0.00380,3.80339
YERIK,MALE,HISPANIC,13,1535,91,0.00380,3.80339
ZION,MALE,HISPANIC,13,1536,91,0.00380,3.80339
AMROM,MALE,WHITE NON HISPANIC,13,1537,94,0.00380,3.80339
BENZION,MALE,WHITE NON HISPANIC,13,1538,94,0.00380,3.80339
BRADY,MALE,WHITE NON HISPANIC,13,1539,94,0.00380,3.80339
CONOR,MALE,WHITE NON HISPANIC,13,1540,94,0.00380,3.80339
FILIP,MALE,WHITE NON HISPANIC,13,1541,94,0.00380,3.80339
IVAN,MALE,WHITE NON HISPANIC,13,1542,94,0.00380,3.80339
JUDE,MALE,WHITE NON HISPANIC,13,1543,94,0.00380,3.80339
KIERAN,MALE,WHITE NON HISPANIC,13,1544,94,0.00380,3.80339
LANDON,MALE,WHITE NON HISPANIC,13,1545,94,0.00380,3.80339
NICO,MALE,WHITE NON HISPANIC,13,1546,94,0.00380,3.80339
PINCHUS,MALE,WHITE NON HISPANIC,13,1547,94,0.00380,3.80339
QUINN,MALE,WHITE NON HISPANIC,13,1548,94,0.00380,3.80339
REID,MALE,WHITE NON HISPANIC,13,1549,94,0.00380,3.80339
SHLOIMY,MALE,WHITE NON HISPANIC,13,1550,94,0.00380,3.80339
VINCENZO,MALE,WHITE NON HISPANIC,13,1551,94,0.00380,3.80339
YIDA,MALE,WHITE NON HISPANIC,13,1552,94,0.00380,3.80339
SARAH,FEMALE,HISPANIC,53,304,38,0.00377,3.76983
VALERIE,FEMALE,HISPANIC,53,305,38,0.00377,3.76983
CRISTIAN,MALE,HISPANIC,53,306,56,0.00377,3.76983
NICOLAS,MALE,HISPANIC,53,307,56,0.00377,3.76983
DANNA,FEMALE,HISPANIC,39,436,50,0.00376,3.75614
JORGE,MALE,HISPANIC,39,443,65,0.00376,3.75614
OMAR,MALE,HISPANIC,39,444,65,0.00376,3.75614
LAYLA,FEMALE,HISPANIC,52,317,39,0.00370,3.69870
GISELLE,FEMALE,HISPANIC,38,454,51,0.00366,3.65983
SAVANNAH,FEMALE,HISPANIC,38,455,51,0.00366,3.65983
ALAN,MALE,HISPANIC,38,461,66,0.00366,3.65983
ELI,MALE,HISPANIC,38,462,66,0.00366,3.65983
JAVIER,MALE,HISPANIC,38,463,66,0.00366,3.65983
JEAN,MALE,HISPANIC,38,464,66,0.00366,3.65983
RICHARD,MALE,HISPANIC,38,465,66,0.00366,3.65983
